1.0000,1.0000,18.2235
1.0000,2.0000,17.7551
1.0000,3.0000,17.8329
2.0000,1.0000,458338.7186
3.0000,1.0000,458338.7186
4.0000,1.0000,0.0000
4.0000,2.0000,458338.7186
4.0000,3.0000,362724.1459
5.0000,1.0000,458338.7186
5.0000,2.0000,362724.1459
6.0000,1.0000,458338.7186
6.0000,2.0000,362724.1459
7.0000,1.0000,839858.5642
7.0000,2.0000,362724.1459
7.0000,3.0000,458338.7186
8.0000,1.0000,8319837.9347
8.0000,2.0000,362724.1459
8.0000,3.0000,458338.7186
9.0000,1.0000,458338.7186
9.0000,2.0000,362724.1459
10.0000,1.0000,458338.7186
10.0000,2.0000,362724.1459
11.0000,1.0000,458338.7186
11.0000,2.0000,5.0507
12.0000,1.0000,4.3822
13.0000,1.0000,839858.5642
13.0000,2.0000,8319837.9347
14.0000,1.0000,458338.7186
14.0000,2.0000,362724.1459
15.0000,1.0000,16.3110
15.0000,2.0000,17.9233
16.0000,1.0000,839858.5642
16.0000,2.0000,8319837.9347
17.0000,1.0000,8319837.9347
17.0000,2.0000,0.0007
18.0000,1.0000,458338.7186
18.0000,2.0000,9.2685
18.0000,3.0000,5.3192
19.0000,1.0000,458338.7186
19.0000,2.0000,4.9096
20.0000,1.0000,458338.7186
21.0000,1.0000,458338.7186
21.0000,2.0000,839858.5642
21.0000,3.0000,2.2877
22.0000,1.0000,458338.7186
22.0000,2.0000,362724.1459
23.0000,1.0000,458338.7186
24.0000,1.0000,458338.7186
24.0000,2.0000,839858.5642
25.0000,1.0000,4.5384
26.0000,1.0000,458338.7186
26.0000,2.0000,362724.1459
27.0000,1.0000,839858.5642
28.0000,1.0000,3.7986
29.0000,1.0000,458338.7186
30.0000,1.0000,458338.7186
31.0000,1.0000,362724.1459
31.0000,2.0000,839858.5642
31.0000,3.0000,458338.7186
32.0000,1.0000,839858.5642
33.0000,1.0000,30.0836
33.0000,2.0000,7.1877
34.0000,1.0000,8319837.9347
34.0000,2.0000,839858.5642
34.0000,3.0000,2.5370
35.0000,1.0000,458338.7186
35.0000,2.0000,839858.5642
35.0000,3.0000,2.3027
36.0000,1.0000,458338.7186
36.0000,2.0000,3.8986
37.0000,1.0000,458338.7186
37.0000,2.0000,362724.1459
38.0000,1.0000,839858.5642
38.0000,2.0000,362724.1459
38.0000,3.0000,458338.7186
39.0000,1.0000,362724.1459
39.0000,2.0000,8319837.9347
40.0000,1.0000,362724.1459
40.0000,2.0000,458338.7186
41.0000,1.0000,458338.7186
41.0000,2.0000,362724.1459
42.0000,1.0000,839858.5642
43.0000,1.0000,8319837.9347
43.0000,2.0000,458338.7186
43.0000,3.0000,839858.5642
44.0000,1.0000,458338.7186
44.0000,2.0000,8.5726
45.0000,1.0000,458338.7186
46.0000,1.0000,8319837.9347
46.0000,2.0000,839858.5642
47.0000,1.0000,839858.5642
47.0000,2.0000,458338.7186
48.0000,1.0000,839858.5642
48.0000,2.0000,458338.7186
49.0000,1.0000,6.8849
