1.2900,-0.0045,1.0000,1.0000,1.0000,-101108.8242,-101109.9683,-101110.5387
1.2900,-0.0045,1.0000,1.0000,2.0000,-75241.9368,-75242.7108,-158543.7966
1.2900,-0.0045,1.0000,1.0000,3.0000,-62797.7877,-62802.3834,-197999.4723
1.2900,-0.0045,1.0000,1.0000,4.0000,-55214.7572,-55218.3330,-227433.8883
1.2900,-0.0045,1.0000,1.0000,5.0000,-49995.2064,-49998.0938,-250371.3380
1.2900,-0.0045,1.0000,1.0000,6.0000,-46128.2464,-46130.6455,-268724.8518
1.2900,-0.0045,1.0000,1.0000,7.0000,-43117.7028,-43119.7413,-283657.6851
1.2900,-0.0045,1.0000,1.0000,8.0000,-40688.6947,-40690.4586,-295933.5513
1.2900,-0.0045,1.0000,1.0000,9.0000,-38675.3919,-38676.9404,-306082.4113
1.2900,-0.0045,1.0000,1.0000,10.0000,-36971.1931,-36972.5692,-314487.8418
1.2900,-0.0045,1.0000,1.0000,11.0000,-35504.1080,-35505.3435,-321436.8346
1.2900,-0.0045,1.0000,1.0000,12.0000,-34223.5657,-34224.6847,-327149.9598
1.2900,-0.0045,1.0000,1.0000,13.0000,-33092.8870,-33093.9079,-331800.5649
1.2900,-0.0045,1.0000,1.0000,14.0000,-32084.7375,-32085.6753,-335527.4425
1.2900,-0.0045,1.0000,1.0000,15.0000,-31178.2852,-31179.1511,-338443.5205
1.2900,-0.0045,1.0000,1.0000,16.0000,-30357.3369,-30358.1406,-340641.9548
1.2900,-0.0045,1.0000,1.0000,17.0000,-29609.0970,-29609.8463,-342200.5205
1.2900,-0.0045,1.0000,1.0000,18.0000,-28923.2965,-28923.9978,-343184.8513
1.2900,-0.0045,1.0000,1.0000,19.0000,-28291.5942,-28292.2530,-343650.8538
1.2900,-0.0045,1.0000,1.0000,20.0000,-27707.1296,-27707.7504,-343646.5536
1.2900,-0.0045,1.0000,2.0000,1.0000,-75241.5214,-158543.0872,-75243.3656
1.2900,-0.0045,1.0000,2.0000,2.0000,-54166.6536,-120866.3928,-120867.3907
1.2900,-0.0045,1.0000,2.0000,3.0000,-43986.3053,-101282.5360,-152893.9679
1.2900,-0.0045,1.0000,2.0000,4.0000,-37797.0508,-88876.0372,-177076.0317
1.2900,-0.0045,1.0000,2.0000,5.0000,-33558.8180,-80149.5712,-196042.7116
1.2900,-0.0045,1.0000,2.0000,6.0000,-30435.8945,-73596.0220,-211254.8825
1.2900,-0.0045,1.0000,2.0000,7.0000,-28007.4906,-68435.2105,-223613.2779
1.2900,-0.0045,1.0000,2.0000,8.0000,-26066.4533,-64255.7489,-233737.5435
1.2900,-0.0045,1.0000,2.0000,9.0000,-24465.0112,-60776.2914,-242048.2150
1.2900,-0.0045,1.0000,2.0000,10.0000,-23115.2146,-57821.6795,-248858.5157
1.2900,-0.0045,1.0000,2.0000,11.0000,-21957.8114,-55272.2840,-254405.4277
1.2900,-0.0045,1.0000,2.0000,12.0000,-20951.2818,-53043.3074,-258872.8699
1.2900,-0.0045,1.0000,2.0000,13.0000,-20065.5806,-51072.7824,-262406.6224
1.2900,-0.0045,1.0000,2.0000,14.0000,-19278.3800,-49314.2656,-265124.2961
1.2900,-0.0045,1.0000,2.0000,15.0000,-18572.6993,-47732.1733,-267122.2311
1.2900,-0.0045,1.0000,2.0000,16.0000,-17935.3760,-46298.7410,-268480.3830
1.2900,-0.0045,1.0000,2.0000,17.0000,-17356.0292,-44991.9429,-269265.8755
1.2900,-0.0045,1.0000,2.0000,18.0000,-16826.3490,-43794.0546,-269535.6284
1.2900,-0.0045,1.0000,2.0000,19.0000,-16339.5992,-42690.6404,-269338.3555
1.2900,-0.0045,1.0000,2.0000,20.0000,-15890.2507,-41669.7997,-268716.0728
1.2900,-0.0045,1.0000,3.0000,1.0000,-62808.7618,-198003.5702,-62810.5261
1.2900,-0.0045,1.0000,3.0000,2.0000,-43986.0468,-152892.7587,-101283.6951
1.2900,-0.0045,1.0000,3.0000,3.0000,-34866.7203,-128295.2131,-128296.8572
1.2900,-0.0045,1.0000,3.0000,4.0000,-29336.5906,-112306.3894,-148697.2126
1.2900,-0.0045,1.0000,3.0000,5.0000,-25564.1647,-100880.9325,-164677.0031
1.2900,-0.0045,1.0000,3.0000,6.0000,-22795.8037,-92210.4540,-177451.3276
1.2900,-0.0045,1.0000,3.0000,7.0000,-20660.4241,-85349.7207,-187776.5569
1.2900,-0.0045,1.0000,3.0000,8.0000,-18952.5505,-79750.9783,-196160.5497
1.2900,-0.0045,1.0000,3.0000,9.0000,-17548.5093,-75072.4571,-202963.0715
1.2900,-0.0045,1.0000,3.0000,10.0000,-16369.0595,-71088.6666,-208449.4242
1.2900,-0.0045,1.0000,3.0000,11.0000,-15360.8965,-67644.1833,-212821.4861
1.2900,-0.0045,1.0000,3.0000,12.0000,-14486.7305,-64628.0120,-216236.7932
1.2900,-0.0045,1.0000,3.0000,13.0000,-13719.6261,-61958.5467,-218820.8464
1.2900,-0.0045,1.0000,3.0000,14.0000,-13039.6013,-59574.3090,-220675.4054
1.2900,-0.0045,1.0000,3.0000,15.0000,-12431.4878,-57427.9951,-221884.1924
1.2900,-0.0045,1.0000,3.0000,16.0000,-11883.5457,-55482.5508,-222516.9866
1.2900,-0.0045,1.0000,3.0000,17.0000,-11386.5347,-53708.4981,-222632.6011
1.2900,-0.0045,1.0000,3.0000,18.0000,-10933.0706,-52082.0517,-222281.0956
1.2900,-0.0045,1.0000,3.0000,19.0000,-10517.1764,-50583.7911,-221505.4508
1.2900,-0.0045,1.0000,3.0000,20.0000,-10133.9556,-49197.6794,-220342.8763
1.2900,-0.0045,1.0000,4.0000,1.0000,-55224.1372,-227437.7865,-55225.7647
1.2900,-0.0045,1.0000,4.0000,2.0000,-37796.6358,-177074.7204,-88877.2548
1.2900,-0.0045,1.0000,4.0000,3.0000,-29336.3861,-148695.2117,-112308.3399
1.2900,-0.0045,1.0000,4.0000,4.0000,-24215.8316,-129894.4959,-129897.0909
1.2900,-0.0045,1.0000,4.0000,5.0000,-20732.9192,-116293.0557,-143591.7480
1.2900,-0.0045,1.0000,4.0000,6.0000,-18185.0011,-105883.1312,-154460.6277
1.2900,-0.0045,1.0000,4.0000,7.0000,-16225.7530,-97595.6381,-163165.0560
1.2900,-0.0045,1.0000,4.0000,8.0000,-14663.4196,-90802.1358,-170148.1360
1.2900,-0.0045,1.0000,4.0000,9.0000,-13382.6584,-85106.0535,-175723.7763
1.2900,-0.0045,1.0000,4.0000,10.0000,-12309.6387,-80243.3386,-180123.7748
1.2900,-0.0045,1.0000,4.0000,11.0000,-11394.7519,-76030.6182,-183524.8847
1.2900,-0.0045,1.0000,4.0000,12.0000,-10603.3379,-72336.1120,-186065.3805
1.2900,-0.0045,1.0000,4.0000,13.0000,-9910.3969,-69062.4346,-187855.7321
1.2900,-0.0045,1.0000,4.0000,14.0000,-9297.4051,-66135.8793,-188985.7562
1.2900,-0.0045,1.0000,4.0000,15.0000,-8750.3223,-63499.5260,-189529.5584
1.2900,-0.0045,1.0000,4.0000,16.0000,-8258.2966,-61108.6399,-189549.0860
1.2900,-0.0045,1.0000,4.0000,17.0000,-7812.7972,-58927.5288,-189096.6849
1.2900,-0.0045,1.0000,4.0000,18.0000,-7407.0184,-56927.3332,-188217.0308
1.2900,-0.0045,1.0000,4.0000,19.0000,-7035.4545,-55084.4182,-186948.5781
1.2900,-0.0045,1.0000,4.0000,20.0000,-6693.6049,-53379.2501,-185324.6910
1.2900,-0.0045,1.0000,5.0000,1.0000,-50003.3616,-250374.9864,-50004.8527
1.2900,-0.0045,1.0000,5.0000,2.0000,-33558.3096,-196041.3600,-80150.7886
1.2900,-0.0045,1.0000,5.0000,3.0000,-25563.8073,-164674.7624,-100883.0717
1.2900,-0.0045,1.0000,5.0000,4.0000,-20732.7423,-143588.6417,-116296.1090
1.2900,-0.0045,1.0000,5.0000,5.0000,-17454.3417,-128182.0563,-128185.9062
1.2900,-0.0045,1.0000,5.0000,6.0000,-15062.0263,-116306.8807,-137525.5272
1.2900,-0.0045,1.0000,5.0000,7.0000,-13227.0100,-106803.3103,-144912.4075
1.2900,-0.0045,1.0000,5.0000,8.0000,-11767.2590,-98982.0153,-150744.7890
1.2900,-0.0045,1.0000,5.0000,9.0000,-10573.3346,-92404.0842,-155303.9990
1.2900,-0.0045,1.0000,5.0000,10.0000,-9575.2386,-86775.1028,-158797.5092
1.2900,-0.0045,1.0000,5.0000,11.0000,-8725.9790,-81889.3222,-161383.4950
1.2900,-0.0045,1.0000,5.0000,12.0000,-7992.7594,-77598.1192,-163185.7600
1.2900,-0.0045,1.0000,5.0000,13.0000,-7351.9465,-73791.1473,-164303.3233
1.2900,-0.0045,1.0000,5.0000,14.0000,-6786.0498,-70384.5777,-164816.8009
1.2900,-0.0045,1.0000,5.0000,15.0000,-6281.8261,-67313.4480,-164792.8142
1.2900,-0.0045,1.0000,5.0000,16.0000,-5829.0516,-64526.5627,-164287.1399
1.2900,-0.0045,1.0000,5.0000,17.0000,-5419.6973,-61982.9624,-163347.0033
1.2900,-0.0045,1.0000,5.0000,18.0000,-5047.3633,-59649.4468,-162012.7791
1.2900,-0.0045,1.0000,5.0000,19.0000,-4706.8818,-57498.7952,-160319.2832
1.2900,-0.0045,1.0000,5.0000,20.0000,-4394.0282,-55508.4456,-158296.7760
1.2900,-0.0045,1.0000,6.0000,1.0000,-46135.4464,-268728.2512,-46136.8141
1.2900,-0.0045,1.0000,6.0000,2.0000,-30435.3311,-211253.5265,-73597.2116
1.2900,-0.0045,1.0000,6.0000,3.0000,-22795.3339,-177448.9293,-92212.6987
1.2900,-0.0045,1.0000,6.0000,4.0000,-18184.6784,-154457.1331,-105886.5140
1.2900,-0.0045,1.0000,6.0000,5.0000,-15061.8679,-137521.0269,-116311.3218
1.2900,-0.0045,1.0000,6.0000,6.0000,-12787.8017,-124388.7809,-124394.1366
1.2900,-0.0045,1.0000,6.0000,7.0000,-11047.0814,-113831.5272,-130687.0558
1.2900,-0.0045,1.0000,6.0000,8.0000,-9665.1038,-105112.5233,-135555.8215
1.2900,-0.0045,1.0000,6.0000,9.0000,-8536.9432,-97759.2688,-139257.7027
1.2900,-0.0045,1.0000,6.0000,10.0000,-7595.5310,-91452.8890,-141981.9124
1.2900,-0.0045,1.0000,6.0000,11.0000,-6795.8758,-85969.3746,-143872.4751
1.2900,-0.0045,1.0000,6.0000,12.0000,-6106.6030,-81146.1877,-145042.0386
1.2900,-0.0045,1.0000,6.0000,13.0000,-5505.1242,-76862.1867,-145580.6819
1.2900,-0.0045,1.0000,6.0000,14.0000,-4974.7371,-73025.0302,-145561.7711
1.2900,-0.0045,1.0000,6.0000,15.0000,-4502.8058,-69562.9393,-145045.9722
1.2900,-0.0045,1.0000,6.0000,16.0000,-4079.5851,-66419.2077,-144084.1275
1.2900,-0.0045,1.0000,6.0000,17.0000,-3697.4289,-63548.3590,-142719.3215
1.2900,-0.0045,1.0000,6.0000,18.0000,-3350.2472,-60913.4521,-140988.4290
1.2900,-0.0045,1.0000,6.0000,19.0000,-3033.1266,-58484.1466,-138923.2972
1.2900,-0.0045,1.0000,6.0000,20.0000,-2742.0545,-56235.2504,-136551.6283
1.2900,-0.0045,1.0000,7.0000,1.0000,-43124.1387,-283660.8532,-43125.3983
1.2900,-0.0045,1.0000,7.0000,2.0000,-28016.7428,-223618.4871,-68448.7179
1.2900,-0.0045,1.0000,7.0000,3.0000,-20659.8729,-187774.0644,-85352.0140
1.2900,-0.0045,1.0000,7.0000,4.0000,-16225.3141,-163161.2788,-97599.2469
1.2900,-0.0045,1.0000,7.0000,5.0000,-13226.7154,-144907.3922,-106808.2015
1.2900,-0.0045,1.0000,7.0000,6.0000,-11046.9378,-130680.9420,-113837.5765
1.2900,-0.0045,1.0000,7.0000,7.0000,-9381.3070,-119198.8022,-119205.8472
1.2900,-0.0045,1.0000,7.0000,8.0000,-8061.1797,-109686.3241,-123254.3038
1.2900,-0.0045,1.0000,7.0000,9.0000,-6985.2521,-101643.7612,-126221.8584
1.2900,-0.0045,1.0000,7.0000,10.0000,-6088.8068,-94732.1392,-128283.6326
1.2900,-0.0045,1.0000,7.0000,11.0000,-5328.4589,-88712.3018,-129572.5915
1.2900,-0.0045,1.0000,7.0000,12.0000,-4673.9742,-83410.0465,-130192.5796
1.2900,-0.0045,1.0000,7.0000,13.0000,-4103.6023,-78695.1098,-130226.5531
1.2900,-0.0045,1.0000,7.0000,14.0000,-3601.2720,-74467.8978,-129742.0541
1.2900,-0.0045,1.0000,7.0000,15.0000,-3154.8351,-70650.8013,-128794.9276
1.2900,-0.0045,1.0000,7.0000,16.0000,-2754.9284,-67182.3508,-127431.9818
1.2900,-0.0045,1.0000,7.0000,17.0000,-2394.2114,-64013.1564,-125692.9166
1.2900,-0.0045,1.0000,7.0000,18.0000,-2066.8429,-61103.0266,-123611.7218
1.2900,-0.0045,1.0000,7.0000,19.0000,-1768.1125,-58418.8847,-121217.7665
1.2900,-0.0045,1.0000,7.0000,20.0000,-1494.1768,-55933.2342,-118536.6362
1.2900,-0.0045,1.0000,8.0000,1.0000,-40683.5650,-295928.5090,-40694.0658
1.2900,-0.0045,1.0000,8.0000,2.0000,-26074.9582,-233742.6297,-64268.7135
1.2900,-0.0045,1.0000,8.0000,3.0000,-18951.9404,-196158.0050,-79753.2768
1.2900,-0.0045,1.0000,8.0000,4.0000,-14662.8877,-170144.1557,-90805.8835
1.2900,-0.0045,1.0000,8.0000,5.0000,-11766.8506,-150739.3799,-98987.2365
1.2900,-0.0045,1.0000,8.0000,6.0000,-9664.8345,-135549.0958,-105119.1188
1.2900,-0.0045,1.0000,8.0000,7.0000,-8061.0492,-123246.4252,-109694.1310
1.2900,-0.0045,1.0000,8.0000,8.0000,-6791.7938,-113025.7281,-113034.5747
1.2900,-0.0045,1.0000,8.0000,9.0000,-5758.7716,-104364.7260,-115364.9801
1.2900,-0.0045,1.0000,8.0000,10.0000,-4899.2177,-96907.6699,-116849.3017
1.2900,-0.0045,1.0000,8.0000,11.0000,-4171.0796,-90402.6270,-117611.6804
1.2900,-0.0045,1.0000,8.0000,12.0000,-3545.0710,-84665.5004,-117748.8694
1.2900,-0.0045,1.0000,8.0000,13.0000,-3000.1361,-79558.2207,-117338.0531
1.2900,-0.0045,1.0000,8.0000,14.0000,-2520.7271,-74974.9555,-116442.0077
1.2900,-0.0045,1.0000,8.0000,15.0000,-2095.0992,-70833.0427,-115112.6167
1.2900,-0.0045,1.0000,8.0000,16.0000,-1714.2065,-67066.8785,-113393.3578
1.2900,-0.0045,1.0000,8.0000,17.0000,-1370.9615,-63623.6440,-111321.1000
1.2900,-0.0045,1.0000,8.0000,18.0000,-1059.7277,-60460.2935,-108927.4280
1.2900,-0.0045,1.0000,8.0000,19.0000,-775.9631,-57541.3402,-106239.6379
1.2900,-0.0045,1.0000,8.0000,20.0000,-515.9640,-54837.2472,-103281.5158
1.2900,-0.0045,1.0000,9.0000,1.0000,-38670.3898,-306077.5663,-38680.3079
1.2900,-0.0045,1.0000,9.0000,2.0000,-24472.8696,-242053.1597,-60788.7131
1.2900,-0.0045,1.0000,9.0000,3.0000,-17547.8561,-202960.4968,-75074.7352
1.2900,-0.0045,1.0000,9.0000,4.0000,-13382.0535,-175719.6547,-85109.8783
1.2900,-0.0045,1.0000,9.0000,5.0000,-10572.8315,-155298.2864,-92409.5361
1.2900,-0.0045,1.0000,9.0000,6.0000,-8536.5664,-139250.4906,-97766.2803
1.2900,-0.0045,1.0000,9.0000,7.0000,-6985.0063,-126213.3017,-101652.1749
1.2900,-0.0045,1.0000,9.0000,8.0000,-5758.6533,-115355.2607,-104374.3713
1.2900,-0.0045,1.0000,9.0000,9.0000,-4761.7685,-106135.1533,-106145.8531
1.2900,-0.0045,1.0000,9.0000,10.0000,-3933.2476,-98183.0013,-107121.5416
1.2900,-0.0045,1.0000,9.0000,11.0000,-3232.1736,-91235.9803,-107418.4052
1.2900,-0.0045,1.0000,9.0000,12.0000,-2630.0657,-85101.4861,-107127.3812
1.2900,-0.0045,1.0000,9.0000,13.0000,-2106.4589,-79634.7071,-106320.8932
1.2900,-0.0045,1.0000,9.0000,14.0000,-1649.8359,-74743.3571,-105066.8759
1.2900,-0.0045,1.0000,9.0000,15.0000,-1241.5448,-70302.7153,-103395.9924
1.2900,-0.0045,1.0000,9.0000,16.0000,-876.4698,-66262.1287,-101357.6886
1.2900,-0.0045,1.0000,9.0000,17.0000,-547.7401,-62565.7835,-98986.4622
1.2900,-0.0045,1.0000,9.0000,18.0000,-249.8941,-59168.1098,-96311.8576
1.2900,-0.0045,1.0000,9.0000,19.0000,21.4662,-56031.5031,-93359.4238
1.2900,-0.0045,1.0000,9.0000,20.0000,269.9265,-53124.6106,-90151.4131
1.2900,-0.0045,1.0000,10.0000,1.0000,-36966.3221,-314483.1748,-36975.7242
