1.29,-0.0045,1,12,10,-1875.5,-97932,-84877
1.29,-0.0045,1,12,11,-1235.6,-89864,-84050
1.29,-0.0045,1,12,12,-687.35,-82716,-82719
1.29,-0.0045,1,12,13,-211.7,-76327,-80947
1.29,-0.0045,1,12,14,205.42,-70575,-78784
1.29,-0.0045,1,12,15,574.63,-65361,-76272
1.29,-0.0045,1,12,16,904.08,-60608,-73445
1.29,-0.0045,1,12,17,1200.2,-56252,-70332
1.29,-0.0045,1,12,18,1467.9,-52242,-66958
1.29,-0.0045,1,12,19,1711.4,-48535,-63345
1.29,-0.0045,1,12,20,1934,-45096,-59511
1.29,-0.0045,1,13,1,-33088,-3.318e+05,-33097
1.29,-0.0045,1,13,2,-20072,-2.6241e+05,-51083
1.29,-0.0045,1,13,3,-13719,-2.1882e+05,-61961
1.29,-0.0045,1,13,4,-9909.6,-1.8785e+05,-69066
1.29,-0.0045,1,13,5,-7351.2,-1.643e+05,-73797
1.29,-0.0045,1,13,6,-5504.5,-1.4557e+05,-76870
1.29,-0.0045,1,13,7,-4103,-1.3022e+05,-78705
1.29,-0.0045,1,13,8,-2999.7,-1.1733e+05,-79570
1.29,-0.0045,1,13,9,-2110,-1.0633e+05,-79656
1.29,-0.0045,1,13,10,-1370.1,-96772,-79080
1.29,-0.0045,1,13,11,-745.99,-88383,-77946
1.29,-0.0045,1,13,12,-211.69,-80944,-76331
1.29,-0.0045,1,13,13,251.57,-74290,-74293
1.29,-0.0045,1,13,14,657.58,-68294,-71882
1.29,-0.0045,1,13,15,1016.7,-62855,-69137
1.29,-0.0045,1,13,16,1337,-57894,-66090
1.29,-0.0045,1,13,17,1624.7,-53346,-62770
1.29,-0.0045,1,13,18,1884.8,-49157,-59200
1.29,-0.0045,1,13,19,2121.1,-45282,-55401
1.29,-0.0045,1,13,20,2337.1,-41686,-51392
1.29,-0.0045,1,14,1,-32080,-3.3552e+05,-32088
1.29,-0.0045,1,14,2,-19284,-2.6513e+05,-49324
1.29,-0.0045,1,14,3,-13039,-2.2067e+05,-59576
1.29,-0.0045,1,14,4,-9296.6,-1.8898e+05,-66140
1.29,-0.0045,1,14,5,-6785.3,-1.6481e+05,-70390
1.29,-0.0045,1,14,6,-4974,-1.4555e+05,-73033
1.29,-0.0045,1,14,7,-3600.6,-1.2973e+05,-74478
1.29,-0.0045,1,14,8,-2520.2,-1.1643e+05,-74987
1.29,-0.0045,1,14,9,-1649.8,-1.0506e+05,-74746
1.29,-0.0045,1,14,10,-926.18,-95179,-73868
1.29,-0.0045,1,14,11,-316.34,-86492,-72454
1.29,-0.0045,1,14,12,205.45,-78781,-70578
1.29,-0.0045,1,14,13,657.59,-71878,-68298
1.29,-0.0045,1,14,14,1053.6,-65654,-65658
1.29,-0.0045,1,14,15,1403.8,-60005,-62698
1.29,-0.0045,1,14,16,1715.9,-54848,-59449
1.29,-0.0045,1,14,17,1996.1,-50119,-55937
1.29,-0.0045,1,14,18,2249.3,-45760,-52186
1.29,-0.0045,1,14,19,2479.3,-41728,-48216
1.29,-0.0045,1,14,20,2689.3,-37984,-44043
1.29,-0.0045,1,15,1,-31174,-3.3844e+05,-31182
1.29,-0.0045,1,15,2,-18578,-2.6713e+05,-47742
1.29,-0.0045,1,15,3,-12431,-2.2188e+05,-57430
1.29,-0.0045,1,15,4,-8749.5,-1.8953e+05,-63503
1.29,-0.0045,1,15,5,-6281,-1.6479e+05,-67319
1.29,-0.0045,1,15,6,-4502.1,-1.4504e+05,-69571
1.29,-0.0045,1,15,7,-3154.2,-1.2878e+05,-70661
1.29,-0.0045,1,15,8,-2094.5,-1.151e+05,-70845
1.29,-0.0045,1,15,9,-1241.5,-1.0339e+05,-70305
1.29,-0.0045,1,15,10,-532.75,-93200,-69151
1.29,-0.0045,1,15,11,64.207,-84234,-67480
1.29,-0.0045,1,15,12,574.68,-76269,-65365
1.29,-0.0045,1,15,13,1016.8,-69133,-62859
1.29,-0.0045,1,15,14,1403.8,-62694,-60009
1.29,-0.0045,1,15,15,1745.8,-56846,-56850
1.29,-0.0045,1,15,16,2050.6,-51506,-53414
1.29,-0.0045,1,15,17,2324,-46604,-49725
1.29,-0.0045,1,15,18,2570.9,-42086,-45807
1.29,-0.0045,1,15,19,2795.2,-37904,-41677
1.29,-0.0045,1,15,20,2999.9,-34019,-37352
1.29,-0.0045,1,16,1,-30353,-3.4064e+05,-30360
1.29,-0.0045,1,16,2,-17940,-2.6848e+05,-46308
1.29,-0.0045,1,16,3,-11883,-2.2251e+05,-55484
1.29,-0.0045,1,16,4,-8257.5,-1.8954e+05,-61112
1.29,-0.0045,1,16,5,-5828.2,-1.6428e+05,-64532
1.29,-0.0045,1,16,6,-4078.8,-1.4408e+05,-66427
1.29,-0.0045,1,16,7,-2754.2,-1.2742e+05,-67192
1.29,-0.0045,1,16,8,-1717.3,-1.134e+05,-67086
1.29,-0.0045,1,16,9,-876.37,-1.0135e+05,-66265
1.29,-0.0045,1,16,10,-181.22,-90874,-64856
1.29,-0.0045,1,16,11,403.98,-81645,-62948
1.29,-0.0045,1,16,12,904.14,-73441,-60611
1.29,-0.0045,1,16,13,1337.1,-66086,-57898
1.29,-0.0045,1,16,14,1715.9,-59444,-54853
1.29,-0.0045,1,16,15,2050.6,-53409,-51510
1.29,-0.0045,1,16,16,2348.6,-47895,-47900
1.29,-0.0045,1,16,17,2615.9,-42832,-44046
1.29,-0.0045,1,16,18,2857.2,-38162,-39971
1.29,-0.0045,1,16,19,3076.3,-33838,-35693
1.29,-0.0045,1,16,20,3276.2,-29820,-31227
1.29,-0.0045,1,17,1,-29605,-3.422e+05,-29612
1.29,-0.0045,1,17,2,-17361,-2.6927e+05,-45001
1.29,-0.0045,1,17,3,-11386,-2.2263e+05,-53710
1.29,-0.0045,1,17,4,-7812,-1.8909e+05,-58931
1.29,-0.0045,1,17,5,-5418.9,-1.6334e+05,-61989
1.29,-0.0045,1,17,6,-3696.6,-1.4271e+05,-63556
1.29,-0.0045,1,17,7,-2393.5,-1.2568e+05,-64023
1.29,-0.0045,1,17,8,-1374,-1.1133e+05,-63643
1.29,-0.0045,1,17,9,-547.63,-98984,-62568
1.29,-0.0045,1,17,10,135.07,-88232,-60924
1.29,-0.0045,1,17,11,709.51,-78758,-58798
1.29,-0.0045,1,17,12,1200.2,-70328,-56255
1.29,-0.0045,1,17,13,1624.8,-62766,-53350
1.29,-0.0045,1,17,14,1996.1,-55933,-50123
1.29,-0.0045,1,17,15,2324,-49721,-46609
1.29,-0.0045,1,17,16,2615.9,-44042,-42837
1.29,-0.0045,1,17,17,2877.6,-38825,-38830
1.29,-0.0045,1,17,18,3113.8,-34011,-34609
1.29,-0.0045,1,17,19,3328.1,-29552,-30191
1.29,-0.0045,1,17,20,3523.6,-25408,-25592
1.29,-0.0045,1,18,1,-28919,-3.4318e+05,-28926
1.29,-0.0045,1,18,2,-16831,-2.6954e+05,-43803
1.29,-0.0045,1,18,3,-10932,-2.2228e+05,-52084
1.29,-0.0045,1,18,4,-7406.2,-1.8821e+05,-56931
1.29,-0.0045,1,18,5,-5046.5,-1.6201e+05,-59655
1.29,-0.0045,1,18,6,-3349.4,-1.4098e+05,-60921
1.29,-0.0045,1,18,7,-2066.1,-1.236e+05,-61113
1.29,-0.0045,1,18,8,-1062.6,-1.0893e+05,-60479
1.29,-0.0045,1,18,9,-249.78,-96309,-59171
1.29,-0.0045,1,18,10,421.45,-85302,-57309
1.29,-0.0045,1,18,11,985.96,-75596,-54979
1.29,-0.0045,1,18,12,1468,-66954,-52246
1.29,-0.0045,1,18,13,1884.8,-59196,-49161
1.29,-0.0045,1,18,14,2249.3,-52182,-45765
1.29,-0.0045,1,18,15,2571,-45802,-42091
1.29,-0.0045,1,18,16,2857.2,-39966,-38167
1.29,-0.0045,1,18,17,3113.8,-34603,-34016
1.29,-0.0045,1,18,18,3345.2,-29653,-29658
1.29,-0.0045,1,18,19,3555.2,-25066,-25111
1.29,-0.0045,1,18,20,3746.7,-20800,-20388
1.29,-0.0045,1,19,1,-28288,-3.4365e+05,-28294
1.29,-0.0045,1,19,2,-16344,-2.6934e+05,-42699
1.29,-0.0045,1,19,3,-10516,-2.215e+05,-50586
1.29,-0.0045,1,19,4,-7034.6,-1.8694e+05,-55088
1.29,-0.0045,1,19,5,-4706,-1.6031e+05,-57504
1.29,-0.0045,1,19,6,-3032.3,-1.3891e+05,-58492
1.29,-0.0045,1,19,7,-1767.3,-1.2121e+05,-58429
1.29,-0.0045,1,19,8,-778.79,-1.0625e+05,-57560
1.29,-0.0045,1,19,9,21.592,-93357,-56034
1.29,-0.0045,1,19,10,682.19,-82110,-53970
1.29,-0.0045,1,19,11,1237.5,-72184,-51450
1.29,-0.0045,1,19,12,1711.5,-63341,-48539
1.29,-0.0045,1,19,13,2121.2,-55397,-45287
1.29,-0.0045,1,19,14,2479.3,-48212,-41732
1.29,-0.0045,1,19,15,2795.3,-41672,-37909
1.29,-0.0045,1,19,16,3076.3,-35688,-33843
1.29,-0.0045,1,19,17,3328.1,-30186,-29558
1.29,-0.0045,1,19,18,3555.2,-25105,-25071
1.29,-0.0045,1,19,19,3761.2,-20396,-20401
1.29,-0.0045,1,19,20,3948.9,-16015,-15561
1.29,-0.0045,1,20,1,-27703,-3.4364e+05,-27710
1.29,-0.0045,1,20,2,-15894,-2.6872e+05,-41678
1.29,-0.0045,1,20,3,-10133,-2.2034e+05,-49199
1.29,-0.0045,1,20,4,-6692.8,-1.8532e+05,-53383
1.29,-0.0045,1,20,5,-4393.2,-1.5829e+05,-55514
1.29,-0.0045,1,20,6,-2741.2,-1.3654e+05,-56243
1.29,-0.0045,1,20,7,-1493.4,-1.1853e+05,-55943
1.29,-0.0045,1,20,8,-518.71,-1.0329e+05,-54856
1.29,-0.0045,1,20,9,270.06,-90149,-53127
1.29,-0.0045,1,20,10,920.78,-78675,-50874
1.29,-0.0045,1,20,11,1467.6,-68541,-48177
1.29,-0.0045,1,20,12,1934,-59507,-45100
1.29,-0.0045,1,20,13,2337.2,-51387,-41690
1.29,-0.0045,1,20,14,2689.4,-44039,-37988
1.29,-0.0045,1,20,15,3000,-37347,-34024
1.29,-0.0045,1,20,16,3276.2,-31221,-29825
1.29,-0.0045,1,20,17,3523.6,-25587,-25413
1.29,-0.0045,1,20,18,3746.7,-20382,-20806
1.29,-0.0045,1,20,19,3948.9,-15555,-16020
1.29,-0.0045,1,20,20,4133.2,-11064,-11070
1.29,-0.0045,2,1,1,-1.5854e+05,-75243,-75243
1.29,-0.0045,2,1,2,-1.2087e+05,-54168,-1.2087e+05
1.29,-0.0045,2,1,3,-1.0128e+05,-43987,-1.5289e+05
1.29,-0.0045,2,1,4,-88876,-37798,-1.7708e+05
1.29,-0.0045,2,1,5,-80149,-33560,-1.9604e+05
1.29,-0.0045,2,1,6,-73596,-30437,-2.1125e+05
1.29,-0.0045,2,1,7,-68447,-28018,-2.2362e+05
1.29,-0.0045,2,1,8,-64267,-26076,-2.3374e+05
1.29,-0.0045,2,1,9,-60787,-24474,-2.4205e+05
1.29,-0.0045,2,1,10,-57832,-23124,-2.4886e+05
1.29,-0.0045,2,1,11,-55271,-21961,-2.5441e+05
1.29,-0.0045,2,1,12,-53042,-20954,-2.5887e+05
1.29,-0.0045,2,1,13,-51072,-20068,-2.6241e+05
1.29,-0.0045,2,1,14,-49313,-19281,-2.6512e+05
1.29,-0.0045,2,1,15,-47731,-18575,-2.6712e+05
1.29,-0.0045,2,1,16,-46298,-17937,-2.6848e+05
1.29,-0.0045,2,1,17,-44991,-17358,-2.6927e+05
1.29,-0.0045,2,1,18,-43793,-16828,-2.6954e+05
1.29,-0.0045,2,1,19,-42690,-16341,-2.6934e+05
1.29,-0.0045,2,1,20,-41669,-15892,-2.6872e+05
1.29,-0.0045,2,2,1,-1.2087e+05,-1.2087e+05,-54168
1.29,-0.0045,2,2,2,-91109,-91110,-91111
1.29,-0.0045,2,2,3,-75314,-75315,-1.1794e+05
1.29,-0.0045,2,2,4,-65242,-65243,-1.3854e+05
1.29,-0.0045,2,2,5,-58143,-58143,-1.5486e+05
1.29,-0.0045,2,2,6,-52798,-52802,-1.68e+05
1.29,-0.0045,2,2,7,-48611,-48615,-1.7869e+05
1.29,-0.0045,2,2,8,-45215,-45218,-1.8743e+05
1.29,-0.0045,2,2,9,-42391,-42394,-1.9457e+05
