1.0000,1.0000,18.2227
1.0000,2.0000,17.7564
1.0000,3.0000,17.8332
2.0000,1.0000,9.7333
3.0000,1.0000,11.4162
4.0000,1.0000,17.1506
4.0000,2.0000,7.1524
4.0000,3.0000,3.8844
5.0000,1.0000,10.9603
5.0000,2.0000,6.0002
6.0000,1.0000,10.8093
6.0000,2.0000,5.9029
7.0000,1.0000,6.1347
7.0000,2.0000,3.4997
7.0000,3.0000,6.2861
8.0000,1.0000,4.6816
8.0000,2.0000,5.2607
8.0000,3.0000,9.6468
9.0000,1.0000,9.9660
9.0000,2.0000,5.3615
10.0000,1.0000,9.9123
10.0000,2.0000,5.3686
11.0000,1.0000,10.3567
11.0000,2.0000,5.0507
12.0000,1.0000,4.3822
13.0000,1.0000,6.4638
13.0000,2.0000,6.7642
14.0000,1.0000,10.1875
14.0000,2.0000,5.5144
15.0000,1.0000,16.3110
15.0000,2.0000,17.9233
16.0000,1.0000,5.8112
16.0000,2.0000,5.9184
17.0000,1.0000,10.4083
17.0000,2.0000,9.9731
18.0000,1.0000,10.6490
18.0000,2.0000,9.2685
18.0000,3.0000,5.3192
19.0000,1.0000,10.0767
19.0000,2.0000,4.9096
20.0000,1.0000,10.2996
21.0000,1.0000,8.9194
21.0000,2.0000,7.9755
21.0000,3.0000,2.2877
22.0000,1.0000,8.0462
22.0000,2.0000,4.3127
23.0000,1.0000,9.6476
24.0000,1.0000,7.8383
24.0000,2.0000,7.2160
25.0000,1.0000,4.5384
26.0000,1.0000,10.6078
26.0000,2.0000,5.7609
27.0000,1.0000,5.8618
28.0000,1.0000,3.7986
29.0000,1.0000,10.5316
30.0000,1.0000,10.1119
31.0000,1.0000,3.1590
31.0000,2.0000,5.5419
31.0000,3.0000,5.5438
32.0000,1.0000,5.9631
33.0000,1.0000,30.0836
33.0000,2.0000,7.1877
34.0000,1.0000,8.7368
34.0000,2.0000,7.9449
34.0000,3.0000,2.5370
35.0000,1.0000,8.6073
35.0000,2.0000,7.7573
35.0000,3.0000,2.3027
36.0000,1.0000,9.5536
36.0000,2.0000,3.8986
37.0000,1.0000,10.6644
37.0000,2.0000,5.7993
38.0000,1.0000,5.1313
38.0000,2.0000,2.9185
38.0000,3.0000,4.8150
39.0000,1.0000,4.3287
39.0000,2.0000,4.0518
40.0000,1.0000,4.4644
40.0000,2.0000,8.2462
41.0000,1.0000,8.1213
41.0000,2.0000,4.3355
42.0000,1.0000,5.3820
43.0000,1.0000,9.5986
43.0000,2.0000,9.5336
43.0000,3.0000,8.5202
44.0000,1.0000,9.9783
44.0000,2.0000,8.5726
45.0000,1.0000,9.4723
46.0000,1.0000,7.7143
46.0000,2.0000,7.1731
47.0000,1.0000,7.0184
47.0000,2.0000,7.5207
48.0000,1.0000,7.7645
48.0000,2.0000,8.6054
49.0000,1.0000,6.8849
